link_id,station_id,road_name,lat,lon,year,month,AADT,AADT_motorcycles,AADT_cars,AADT_buses,AADT_trucks,AADT_heavy,heavy_pct,peak_hour_factor,growth_rate,data_source,region
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2020,9,2288.0,463.0,1091.0,302.0,155.5,311.0,13.592657342657343,0.11,-61.88,ATC_permanent,Central
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2019,1,32894.0,14101.0,14110.0,2557.0,495.5,991.0,3.0127074846476565,0.11,7.17,ATC_permanent,Central
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2019,2,32115.0,14028.0,13404.0,2585.0,506.0,1012.0,3.1511754631791997,0.11,7.17,ATC_permanent,Central
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2019,3,36221.0,6644.0,13683.0,6252.0,3465.0,6930.0,19.13254741724414,0.11,7.17,ATC_permanent,Central
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2019,4,35907.0,6834.0,13676.0,6293.0,3367.5,6735.0,18.756788369955718,0.11,7.17,ATC_permanent,Central
C920_Link01,C92001,Kumi - Brooks corner,33.9341,1.48769,2021,1,2468.0,632.0,1554.0,145.0,58.0,116.0,4.700162074554295,0.11,-42.44,ATC_permanent,North East
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2019,5,30846.0,13749.0,13016.0,2232.0,433.0,866.0,2.807495299228425,0.11,7.17,ATC_permanent,Central
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2019,6,30793.0,13962.0,12481.0,2334.0,498.0,996.0,3.234501347708895,0.11,7.17,ATC_permanent,Central
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2019,7,32556.0,15325.0,12858.0,2321.0,490.0,980.0,3.0101978129991402,0.11,7.17,ATC_permanent,Central
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2019,8,31837.0,14824.0,12886.0,2404.0,512.0,1024.0,3.216383453214813,0.11,7.17,ATC_permanent,Central
C920_Link01,C92001,Kumi - Brooks corner,33.9341,1.48769,2021,2,2618.0,1389.0,1086.0,100.0,19.5,39.0,1.489686783804431,0.11,-42.44,ATC_permanent,North East
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2019,9,30043.0,13441.0,11872.0,2579.0,544.0,1088.0,3.6214758845654558,0.11,7.17,ATC_permanent,Central
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2019,10,31092.0,13795.0,12655.0,2481.0,541.5,1083.0,3.4832111153994596,0.11,7.17,ATC_permanent,Central
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2019,11,33110.0,15611.0,12874.0,2520.0,514.5,1029.0,3.1078224101479917,0.11,7.17,ATC_permanent,Central
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2019,12,34829.0,18009.0,12289.0,2386.0,522.0,1044.0,2.9975020815986677,0.11,7.17,ATC_permanent,Central
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2020,1,34207.0,16539.0,13340.0,2409.0,487.0,974.0,2.8473704212588067,0.11,7.17,ATC_permanent,Central
A001_Link01,A00107,Kampala - Mukono,32.674175,0.354184,2020,2,35851.0,18100.0,12876.0,2634.0,564.5,1129.0,3.1491450726618506,0.11,7.17,ATC_permanent,Central
C920_Link01,C92001,Kumi - Brooks corner,33.9341,1.48769,2021,3,2664.0,1345.0,1126.0,129.0,25.5,51.0,1.9144144144144142,0.11,-42.44,ATC_permanent,North East
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2019,2,6724.0,1000.0,2966.0,795.0,400.0,800.0,11.89767995240928,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2019,4,6990.0,840.0,1865.0,661.0,1020.0,2040.0,29.184549356223176,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2019,5,6256.0,1045.0,2701.0,860.0,352.0,704.0,11.253196930946292,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2019,6,6600.0,954.0,1722.0,755.0,817.0,1634.0,24.757575757575758,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2019,7,8142.0,2341.0,3601.0,895.0,472.0,944.0,11.594202898550725,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2019,8,6557.0,2159.0,2829.0,777.0,272.0,544.0,8.296477047430226,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2019,9,8336.0,2401.0,3710.0,803.0,507.5,1015.0,12.176103646833013,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2019,10,4926.0,1587.0,2136.0,616.0,188.0,376.0,7.6329679252943565,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2019,11,3347.0,640.0,1791.0,338.0,220.0,440.0,13.146100985957574,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2019,12,4561.0,1017.0,2372.0,461.0,276.0,552.0,12.102609076956808,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2020,2,2816.0,568.0,1360.0,395.0,188.0,376.0,13.352272727272727,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2020,3,3244.0,1108.0,1303.0,285.0,206.5,413.0,12.731196054254006,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2020,8,2401.0,495.0,1045.0,273.0,221.5,443.0,18.45064556434819,0.11,-61.88,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2019,11,4765.0,1686.0,2522.0,404.0,64.5,129.0,2.707240293809024,0.11,-13.84,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2020,10,2693.0,530.0,1227.0,405.0,192.5,385.0,14.296323802450797,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2020,11,1797.0,377.0,791.0,215.0,148.0,296.0,16.471897607122983,0.11,-61.88,ATC_permanent,Central
A002_Link04,A00211,Buwama - Nyendo,31.843214,-0.206556,2020,12,1424.0,1170.0,250.0,4.0,0.0,0.0,0.0,0.11,-61.88,ATC_permanent,Central
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2019,5,2447.0,497.0,1381.0,273.0,96.5,193.0,7.887208827135268,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2019,6,2381.0,486.0,1319.0,274.0,108.0,216.0,9.071818563628728,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2019,7,2260.0,311.0,1456.0,251.0,88.5,177.0,7.831858407079646,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2019,8,2296.0,372.0,1445.0,251.0,82.5,165.0,7.186411149825784,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2019,9,2317.0,606.0,1207.0,219.0,90.0,180.0,7.768666378938283,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2019,10,2273.0,589.0,1203.0,206.0,90.5,181.0,7.96304443466784,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2019,11,2467.0,391.0,1487.0,287.0,102.5,205.0,8.309687880016215,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2019,12,2623.0,408.0,1624.0,286.0,97.5,195.0,7.434235608082348,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2020,2,2570.0,531.0,1460.0,255.0,101.5,203.0,7.898832684824902,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2020,3,1983.0,386.0,1258.0,180.0,71.5,143.0,7.211296016137165,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2020,8,2726.0,699.0,1579.0,242.0,91.5,183.0,6.7131327953044755,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2020,9,2625.0,533.0,1672.0,229.0,84.0,168.0,6.4,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2020,11,2809.0,672.0,1647.0,248.0,92.0,184.0,6.550373798504807,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2020,12,3049.0,643.0,1917.0,267.0,89.5,179.0,5.870777304034109,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2021,2,2993.0,1057.0,1379.0,270.0,83.0,166.0,5.5462746408286,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2021,4,3000.0,956.0,1519.0,247.0,83.0,166.0,5.533333333333333,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2021,5,2985.0,1027.0,1439.0,251.0,76.5,153.0,5.125628140703518,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2021,10,2952.0,938.0,1487.0,246.0,82.5,165.0,5.589430894308943,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2021,12,2916.0,761.0,1701.0,245.0,79.5,159.0,5.4526748971193415,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2022,4,1441.0,756.0,591.0,58.0,14.0,28.0,1.9430950728660652,0.11,-9.64,ATC_permanent,West
A005_Link10,A00522,Kyenjojo - Fortportal,30.392845,0.642924,2022,5,2075.0,731.0,878.0,168.0,79.0,158.0,7.614457831325301,0.11,-9.64,ATC_permanent,West
C920_Link01,C92001,Kumi - Brooks corner,33.9341,1.48769,2021,4,2342.0,1797.0,469.0,59.0,6.5,13.0,0.5550811272416738,0.11,-42.44,ATC_permanent,North East
C920_Link01,C92001,Kumi - Brooks corner,33.9341,1.48769,2021,5,2506.0,1177.0,1222.0,82.0,11.5,23.0,0.9177972865123704,0.11,-42.44,ATC_permanent,North East
C920_Link01,C92001,Kumi - Brooks corner,33.9341,1.48769,2021,10,573.0,527.0,46.0,0.0,0.0,0.0,0.0,0.11,-42.44,ATC_permanent,North East
C920_Link01,C92001,Kumi - Brooks corner,33.9341,1.48769,2021,11,2145.0,1599.0,507.0,34.0,2.5,5.0,0.2331002331002331,0.11,-42.44,ATC_permanent,North East
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2019,1,5120.0,1518.0,2984.0,476.0,61.5,123.0,2.40234375,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2019,4,5037.0,1616.0,2911.0,380.0,57.0,114.0,2.2632519356759975,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2019,6,5174.0,1839.0,2737.0,449.0,63.0,126.0,2.435253189022033,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2019,7,4875.0,1578.0,2736.0,418.0,56.0,112.0,2.2974358974358977,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2019,8,5143.0,1608.0,2938.0,452.0,58.0,116.0,2.2554929029749173,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2019,9,5308.0,1790.0,2961.0,428.0,53.0,106.0,1.9969856819894498,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2019,10,5516.0,1932.0,2959.0,465.0,66.0,132.0,2.393038433647571,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2019,12,3549.0,1383.0,1776.0,278.0,45.0,90.0,2.53592561284869,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,1,5399.0,1983.0,2824.0,409.0,72.0,144.0,2.667160585293573,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,2,4669.0,1902.0,2192.0,397.0,67.5,135.0,2.8914114371385735,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,3,5558.0,2059.0,2870.0,454.0,66.5,133.0,2.392947103274559,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,8,6060.0,2772.0,2706.0,445.0,56.5,113.0,1.864686468646865,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,9,5756.0,2616.0,2515.0,458.0,69.5,139.0,2.414871438498958,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,10,6536.0,2994.0,2924.0,468.0,59.5,119.0,1.8206854345165238,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2020,12,3365.0,1318.0,1693.0,246.0,42.0,84.0,2.4962852897473997,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,1,4923.0,1846.0,2360.0,486.0,92.5,185.0,3.7578712167377613,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,2,5954.0,2174.0,2988.0,544.0,97.0,194.0,3.258313738663084,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,3,6491.0,3168.0,2588.0,478.0,98.5,197.0,3.0349714989986136,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,4,3597.0,1253.0,1942.0,280.0,45.0,90.0,2.5020850708924103,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,5,8066.0,3627.0,3675.0,576.0,71.5,143.0,1.7728737912224153,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,6,8546.0,3629.0,4137.0,593.0,74.0,148.0,1.7318043529136438,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2021,10,5721.0,2767.0,2406.0,396.0,59.5,119.0,2.0800559342772242,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2022,4,3023.0,689.0,1805.0,244.0,101.0,202.0,6.68210387032749,0.11,-13.84,ATC_permanent,Central
B101_Link01,B101_LINK01,Mukono - Kalagi,32.808814,0.589747,2022,5,3300.0,749.0,2028.0,243.0,97.5,195.0,5.909090909090909,0.11,-13.84,ATC_permanent,Central
C920_Link01,C92001,Kumi - Brooks corner,33.9341,1.48769,2021,12,429.0,409.0,20.0,0.0,0.0,0.0,0.0,0.11,-42.44,ATC_permanent,North East
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,1,3961.0,1802.0,1934.0,180.0,19.5,39.0,0.9845998485231002,0.11,-0.94,ATC_permanent,Central
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,4,4326.0,1886.0,2206.0,197.0,17.0,34.0,0.7859454461396209,0.11,-0.94,ATC_permanent,Central
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,5,3865.0,1909.0,1754.0,163.0,14.5,29.0,0.7503234152652005,0.11,-0.94,ATC_permanent,Central
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,6,4294.0,1968.0,1956.0,250.0,48.0,96.0,2.235677689799721,0.11,-0.94,ATC_permanent,Central
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,7,4253.0,1707.0,2178.0,243.0,51.0,102.0,2.3983070773571598,0.11,-0.94,ATC_permanent,Central
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,8,4143.0,1555.0,2233.0,247.0,42.5,85.0,2.05165339126237,0.11,-0.94,ATC_permanent,Central
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,9,4421.0,1804.0,2213.0,279.0,50.5,101.0,2.2845510065596017,0.11,-0.94,ATC_permanent,Central
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,10,4369.0,1755.0,2216.0,288.0,46.0,92.0,2.1057450217441063,0.11,-0.94,ATC_permanent,Central
B102_Link01,B10202,Njeru - Bukoloto,33.000428,0.618155,2019,11,4514.0,1890.0,2239.0,288.0,40.5,81.0,1.79441736818786,0.11,-0.94,ATC_permanent,Central
