link_id,station_id,road_name,lat,lon,year,month,AADT,AADT_motorcycles,AADT_cars,AADT_buses,AADT_trucks,AADT_heavy,heavy_pct,peak_hour_factor,growth_rate,data_source,region,road_class,road_class_enc,region_enc,dist_kampala_km,dist_nearest_town_km,length_km,surface_enc,betweenness_proxy,is_dry_season,is_holiday_month,year_norm,month_sin,month_cos,gdp_proxy,spatial_lag_aadt_k3,spatial_lag_aadt_k5,station_mean_aadt,log_AADT
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2021,1,3960.0,2226.0,1287.0,193.0,96.0,192.0,4.848484848484849,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,1,1,0.5555555555555556,0.49999999999999994,0.8660254037844387,3.3,3741.008333333333,2851.245,4597.0,8.284251797621916
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2021,2,4785.0,530.0,2376.0,1039.0,241.5,483.0,10.094043887147336,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,1,0,0.5555555555555556,0.8660254037844386,0.5000000000000001,3.3,3741.008333333333,2851.245,4597.0,8.47345026846832
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2021,3,4494.0,479.0,2337.0,952.0,201.5,403.0,8.967512238540277,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,0,0,0.5555555555555556,1.0,6.123233995736766e-17,3.3,3741.008333333333,2851.245,4597.0,8.410720946905721
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2021,4,5850.0,3299.0,1902.0,286.0,135.5,271.0,4.632478632478632,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,0,0,0.5555555555555556,0.8660254037844387,-0.4999999999999998,3.3,3741.008333333333,2851.245,4597.0,8.674367865788236
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2021,5,5701.0,3346.0,1793.0,259.0,114.0,228.0,3.999298368707244,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,0,0,0.5555555555555556,0.49999999999999994,-0.8660254037844387,3.3,3741.008333333333,2851.245,4597.0,8.648572269472618
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2021,10,4553.0,2545.0,1461.0,267.0,105.0,210.0,4.612343509773775,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,0,0,0.5555555555555556,-0.8660254037844386,0.5000000000000001,3.3,3741.008333333333,2851.245,4597.0,8.423761246623686
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2021,11,4823.0,2336.0,1858.0,324.0,114.0,228.0,4.727348123574539,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,0,0,0.5555555555555556,-0.5000000000000004,0.8660254037844384,3.3,3741.008333333333,2851.245,4597.0,8.481358738407021
B305_Link01,B30501,Tirinyi - Budaka - Kamonkoli,33.749118,1.088482,2021,12,5487.0,2921.0,1920.0,319.0,121.0,242.0,4.41042464005832,0.11,-1.95,ATC_permanent,East,B,3,1,4959.027101498339,4608.059598650216,19.765,2,1.947,1,0,0.5555555555555556,-2.4492935982947064e-16,1.0,3.3,3741.008333333333,2851.245,4597.0,8.610319169405722
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2019,1,4438.0,1489.0,2635.0,250.0,30.0,60.0,1.35196034249662,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,1,1,0.3333333333333333,0.49999999999999994,0.8660254037844387,8.0,24300.935185185186,16279.803968253971,5471.6,8.398184404834035
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2019,5,5666.0,1814.0,3306.0,426.0,55.0,110.0,1.941404871161313,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,0,0,0.3333333333333333,0.49999999999999994,-0.8660254037844387,8.0,24300.935185185186,16279.803968253971,5471.6,8.64241515616962
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2019,6,5514.0,1837.0,3095.0,459.0,54.5,109.0,1.976786361987668,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,1,1,0.3333333333333333,1.2246467991473532e-16,-1.0,8.0,24300.935185185186,16279.803968253971,5471.6,8.615226931687603
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2019,7,4827.0,1283.0,3055.0,371.0,54.0,108.0,2.237414543194531,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,1,0,0.3333333333333333,-0.4999999999999997,-0.8660254037844388,8.0,24300.935185185186,16279.803968253971,5471.6,8.482187582217422
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2019,8,4866.0,1613.0,2800.0,340.0,51.5,103.0,2.116728318947801,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,1,0,0.3333333333333333,-0.8660254037844385,-0.5000000000000004,8.0,24300.935185185186,16279.803968253971,5471.6,8.490233009833455
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2019,9,4820.0,1401.0,3071.0,273.0,34.5,69.0,1.4315352697095436,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,0,0,0.3333333333333333,-1.0,-1.8369701987210297e-16,8.0,24300.935185185186,16279.803968253971,5471.6,8.480736654405622
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2019,10,5007.0,1513.0,3226.0,207.0,28.0,56.0,1.1184341921310166,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,0,0,0.3333333333333333,-0.8660254037844386,0.5000000000000001,8.0,24300.935185185186,16279.803968253971,5471.6,8.518791912779934
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2019,11,6267.0,1110.0,4739.0,337.0,39.0,78.0,1.2446146481570128,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,0,0,0.3333333333333333,-0.5000000000000004,0.8660254037844384,8.0,24300.935185185186,16279.803968253971,5471.6,8.74321260347591
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2019,12,5277.0,907.0,4002.0,297.0,33.0,66.0,1.250710631040364,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,1,0,0.3333333333333333,-2.4492935982947064e-16,1.0,8.0,24300.935185185186,16279.803968253971,5471.6,8.57130251706327
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2020,2,6472.0,1395.0,4572.0,384.0,57.5,115.0,1.776885043263288,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,1,0,0.4444444444444444,0.8660254037844386,0.5000000000000001,3.0,24300.935185185186,16279.803968253971,5471.6,8.77539495854551
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2020,3,3968.0,1381.0,2252.0,256.0,36.5,73.0,1.839717741935484,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,0,0,0.4444444444444444,1.0,6.123233995736766e-17,3.0,24300.935185185186,16279.803968253971,5471.6,8.286269452783065
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2020,8,6786.0,1937.0,4320.0,403.0,59.5,119.0,1.7536103743000293,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,1,0,0.4444444444444444,-0.8660254037844385,-0.5000000000000004,3.0,24300.935185185186,16279.803968253971,5471.6,8.822764296703758
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2020,9,6436.0,1927.0,3984.0,400.0,59.0,118.0,1.8334369173399627,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,0,0,0.4444444444444444,-1.0,-1.8369701987210297e-16,3.0,24300.935185185186,16279.803968253971,5471.6,8.769817872052617
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2020,11,5940.0,2532.0,3002.0,298.0,49.5,99.0,1.6666666666666667,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,0,0,0.4444444444444444,-0.5000000000000004,0.8660254037844384,3.0,24300.935185185186,16279.803968253971,5471.6,8.689632748355741
C194_Link02,C19402,Kasangati - Kyaliwajala,32.627893,0.412133,2020,12,5790.0,2304.0,3066.0,318.0,45.5,91.0,1.5716753022452503,0.11,13.72,ATC_permanent,Central,C,2,0,4924.4507743363565,4574.9482044973,8.393,0,0.449,1,0,0.4444444444444444,-2.4492935982947064e-16,1.0,3.0,24300.935185185186,16279.803968253971,5471.6,8.66406026722579
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2019,4,524.0,223.0,254.0,35.0,6.0,12.0,2.2900763358778624,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,0,0,0.3333333333333333,0.8660254037844387,-0.4999999999999998,8.0,2524.151851851852,2539.82126984127,668.25,6.263398262591624
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2019,5,637.0,248.0,318.0,48.0,10.5,21.0,3.296703296703297,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,0,0,0.3333333333333333,0.49999999999999994,-0.8660254037844387,8.0,2524.151851851852,2539.82126984127,668.25,6.45833828334479
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2019,6,680.0,200.0,421.0,41.0,8.5,17.0,2.5,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,1,1,0.3333333333333333,1.2246467991473532e-16,-1.0,8.0,2524.151851851852,2539.82126984127,668.25,6.523562306149512
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2019,7,605.0,145.0,406.0,37.0,8.5,17.0,2.809917355371901,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,1,0,0.3333333333333333,-0.4999999999999997,-0.8660254037844388,8.0,2524.151851851852,2539.82126984127,668.25,6.406879986069314
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2019,8,639.0,155.0,423.0,38.0,11.0,22.0,3.442879499217528,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,1,0,0.3333333333333333,-0.8660254037844385,-0.5000000000000004,8.0,2524.151851851852,2539.82126984127,668.25,6.461468176353717
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2019,9,647.0,210.0,397.0,29.0,5.0,10.0,1.545595054095827,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,0,0,0.3333333333333333,-1.0,-1.8369701987210297e-16,8.0,2524.151851851852,2539.82126984127,668.25,6.473890696352274
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2019,10,539.0,207.0,291.0,29.0,6.0,12.0,2.2263450834879404,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,0,0,0.3333333333333333,-0.8660254037844386,0.5000000000000001,8.0,2524.151851851852,2539.82126984127,668.25,6.29156913955832
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2019,11,658.0,228.0,385.0,33.0,5.5,11.0,1.6717325227963524,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,0,0,0.3333333333333333,-0.5000000000000004,0.8660254037844384,8.0,2524.151851851852,2539.82126984127,668.25,6.490723534502507
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2019,12,776.0,314.0,411.0,41.0,5.0,10.0,1.2886597938144329,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,1,0,0.3333333333333333,-2.4492935982947064e-16,1.0,8.0,2524.151851851852,2539.82126984127,668.25,6.655440350367647
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2020,1,699.0,280.0,370.0,39.0,4.0,8.0,1.144492131616595,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,1,1,0.4444444444444444,0.49999999999999994,0.8660254037844387,3.0,2524.151851851852,2539.82126984127,668.25,6.551080335043404
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2020,2,684.0,236.0,400.0,34.0,6.5,13.0,1.9005847953216373,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,1,0,0.4444444444444444,0.8660254037844386,0.5000000000000001,3.0,2524.151851851852,2539.82126984127,668.25,6.529418838262226
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2020,9,790.0,274.0,474.0,34.0,4.0,8.0,1.0126582278481011,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,0,0,0.4444444444444444,-1.0,-1.8369701987210297e-16,3.0,2524.151851851852,2539.82126984127,668.25,6.673297967767654
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2020,10,682.0,251.0,383.0,34.0,5.5,11.0,1.6129032258064515,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,0,0,0.4444444444444444,-0.8660254037844386,0.5000000000000001,3.0,2524.151851851852,2539.82126984127,668.25,6.52649485957079
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2020,11,695.0,175.0,467.0,39.0,7.0,14.0,2.014388489208633,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,0,0,0.4444444444444444,-0.5000000000000004,0.8660254037844384,3.0,2524.151851851852,2539.82126984127,668.25,6.54534966033442
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2020,12,618.0,472.0,142.0,3.0,0.5,1.0,0.1618122977346278,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,1,0,0.4444444444444444,-2.4492935982947064e-16,1.0,3.0,2524.151851851852,2539.82126984127,668.25,6.428105272684596
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2021,1,524.0,415.0,103.0,4.0,0.5,1.0,0.1908396946564885,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,1,1,0.5555555555555556,0.49999999999999994,0.8660254037844387,3.3,2524.151851851852,2539.82126984127,668.25,6.263398262591624
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2021,2,662.0,460.0,200.0,2.0,0.0,0.0,0.0,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,1,0,0.5555555555555556,0.8660254037844386,0.5000000000000001,3.3,2524.151851851852,2539.82126984127,668.25,6.4967749901858625
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2021,3,718.0,467.0,220.0,19.0,5.5,11.0,1.532033426183844,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,0,0,0.5555555555555556,1.0,6.123233995736766e-17,3.3,2524.151851851852,2539.82126984127,668.25,6.577861357721047
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2021,4,484.0,374.0,101.0,8.0,0.5,1.0,0.2066115702479339,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,0,0,0.5555555555555556,0.8660254037844387,-0.4999999999999998,3.3,2524.151851851852,2539.82126984127,668.25,6.184148890937483
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2021,5,673.0,147.0,504.0,19.0,1.5,3.0,0.4457652303120356,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,0,0,0.5555555555555556,0.49999999999999994,-0.8660254037844387,3.3,2524.151851851852,2539.82126984127,668.25,6.513230110912307
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2021,6,721.0,202.0,491.0,26.0,1.0,2.0,0.2773925104022191,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,1,1,0.5555555555555556,1.2246467991473532e-16,-1.0,3.3,2524.151851851852,2539.82126984127,668.25,6.582025138892826
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2021,10,758.0,551.0,192.0,13.0,0.5,1.0,0.1319261213720316,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,0,0,0.5555555555555556,-0.8660254037844386,0.5000000000000001,3.3,2524.151851851852,2539.82126984127,668.25,6.63200177739563
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2021,11,826.0,573.0,234.0,16.0,0.5,1.0,0.1210653753026634,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,0,0,0.5555555555555556,-0.5000000000000004,0.8660254037844384,3.3,2524.151851851852,2539.82126984127,668.25,6.717804695023691
C214_Link01,C21401,Lyantonde - Ntusi,31.26532,-0.569819,2021,12,799.0,414.0,347.0,36.0,0.5,1.0,0.1251564455569462,0.11,3.95,ATC_permanent,Central,C,2,0,4900.369671527042,4553.295077387672,48.889,0,0.451,1,0,0.5555555555555556,-2.4492935982947064e-16,1.0,3.3,2524.151851851852,2539.82126984127,668.25,6.684611727667927
C433_Link01,C43301,Ishaka - Katunguru,29.848275,-1.015023,2019,2,1696.0,427.0,790.0,163.0,84.5,169.0,9.964622641509434,0.11,-1.37,ATC_permanent,South,C,2,3,4838.67567329199,4494.175855009995,46.813,0,0.455,1,0,0.3333333333333333,0.8660254037844386,0.5000000000000001,8.0,2025.4629629629628,1868.5777777777778,1641.0,7.436617265234227
C433_Link01,C43301,Ishaka - Katunguru,29.848275,-1.015023,2021,1,1626.0,686.0,796.0,83.0,29.0,58.0,3.567035670356704,0.11,-1.37,ATC_permanent,South,C,2,3,4838.67567329199,4494.175855009995,46.813,0,0.455,1,1,0.5555555555555556,0.49999999999999994,0.8660254037844387,3.3,2025.4629629629628,1868.5777777777778,1641.0,7.394493107219038
C433_Link01,C43301,Ishaka - Katunguru,29.848275,-1.015023,2021,2,1626.0,,,,,,1.768403459050941,0.11,-1.37,ATC_permanent,South,C,2,3,4838.67567329199,4494.175855009995,46.813,0,0.455,1,0,0.5555555555555556,0.8660254037844386,0.5000000000000001,3.3,2025.4629629629628,1868.5777777777778,1641.0,7.394493107219038
C433_Link01,C43301,Ishaka - Katunguru,29.848275,-1.015023,2021,4,1572.0,587.0,701.0,100.0,44.5,89.0,5.661577608142494,0.11,-1.37,ATC_permanent,South,C,2,3,4838.67567329199,4494.175855009995,46.813,0,0.455,0,0,0.5555555555555556,0.8660254037844387,-0.4999999999999998,3.3,2025.4629629629628,1868.5777777777778,1641.0,7.360739903058278
C433_Link01,C43301,Ishaka - Katunguru,29.848275,-1.015023,2021,5,1473.0,601.0,589.0,98.0,42.0,84.0,5.7026476578411405,0.11,-1.37,ATC_permanent,South,C,2,3,4838.67567329199,4494.175855009995,46.813,0,0.455,0,0,0.5555555555555556,0.49999999999999994,-0.8660254037844387,3.3,2025.4629629629628,1868.5777777777778,1641.0,7.295735072749282
C433_Link01,C43301,Ishaka - Katunguru,29.848275,-1.015023,2021,10,1675.0,807.0,677.0,105.0,32.5,65.0,3.880597014925373,0.11,-1.37,ATC_permanent,South,C,2,3,4838.67567329199,4494.175855009995,46.813,0,0.455,0,0,0.5555555555555556,-0.8660254037844386,0.5000000000000001,3.3,2025.4629629629628,1868.5777777777778,1641.0,7.424165281042028
C433_Link01,C43301,Ishaka - Katunguru,29.848275,-1.015023,2021,12,1833.0,903.0,711.0,111.0,37.5,75.0,4.091653027823241,0.11,-1.37,ATC_permanent,South,C,2,3,4838.67567329199,4494.175855009995,46.813,0,0.455,1,0,0.5555555555555556,-2.4492935982947064e-16,1.0,3.3,2025.4629629629628,1868.5777777777778,1641.0,7.51425465281641
C433_Link01,C43301,Ishaka - Katunguru,29.848275,-1.015023,2022,3,1627.0,847.0,673.0,73.0,13.0,26.0,1.5980331899200986,0.11,-1.37,ATC_permanent,South,C,2,3,4838.67567329199,4494.175855009995,46.813,0,0.455,0,0,0.6666666666666666,1.0,6.123233995736766e-17,5.3,2025.4629629629628,1868.5777777777778,1641.0,7.395107546562485
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,1,1598.0,1000.0,440.0,134.0,10.5,21.0,1.3141426783479349,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,0,0.455,1,1,0.3333333333333333,0.49999999999999994,0.8660254037844387,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.377133712833954
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,1,1598.0,1000.0,440.0,134.0,10.5,21.0,1.3141426783479349,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,2,0.455,1,1,0.3333333333333333,0.49999999999999994,0.8660254037844387,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.377133712833954
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,5,2435.0,1661.0,712.0,58.0,2.0,4.0,0.164271047227926,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,0,0.455,0,0,0.3333333333333333,0.49999999999999994,-0.8660254037844387,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.798112628829788
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,5,2435.0,1661.0,712.0,58.0,2.0,4.0,0.164271047227926,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,2,0.455,0,0,0.3333333333333333,0.49999999999999994,-0.8660254037844387,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.798112628829788
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,7,2636.0,1586.0,987.0,57.0,3.0,6.0,0.2276176024279211,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,0,0.455,1,0,0.3333333333333333,-0.4999999999999997,-0.8660254037844388,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.877397186353287
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,7,2636.0,1586.0,987.0,57.0,3.0,6.0,0.2276176024279211,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,2,0.455,1,0,0.3333333333333333,-0.4999999999999997,-0.8660254037844388,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.877397186353287
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,8,1936.0,1300.0,530.0,91.0,5.5,11.0,0.5681818181818182,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,0,0.455,1,0,0.3333333333333333,-0.8660254037844385,-0.5000000000000004,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.5688956634069955
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,8,1936.0,1300.0,530.0,91.0,5.5,11.0,0.5681818181818182,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,2,0.455,1,0,0.3333333333333333,-0.8660254037844385,-0.5000000000000004,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.5688956634069955
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,9,1827.0,1488.0,228.0,91.0,8.5,17.0,0.9304871373836892,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,0,0.455,0,0,0.3333333333333333,-1.0,-1.8369701987210297e-16,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.510977752014095
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,9,1827.0,1488.0,228.0,91.0,8.5,17.0,0.9304871373836892,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,2,0.455,0,0,0.3333333333333333,-1.0,-1.8369701987210297e-16,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.510977752014095
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,10,2012.0,1672.0,212.0,114.0,6.0,12.0,0.5964214711729622,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,0,0.455,0,0,0.3333333333333333,-0.8660254037844386,0.5000000000000001,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.607381425639791
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,10,2012.0,1672.0,212.0,114.0,6.0,12.0,0.5964214711729622,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,2,0.455,0,0,0.3333333333333333,-0.8660254037844386,0.5000000000000001,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.607381425639791
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,11,1261.0,822.0,360.0,70.0,4.0,8.0,0.63441712926249,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,0,0.455,0,0,0.3333333333333333,-0.5000000000000004,0.8660254037844384,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.140453043101158
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,11,1261.0,822.0,360.0,70.0,4.0,8.0,0.63441712926249,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,2,0.455,0,0,0.3333333333333333,-0.5000000000000004,0.8660254037844384,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.140453043101158
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,12,1876.0,1452.0,350.0,71.0,1.5,3.0,0.1599147121535181,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,0,0.455,1,0,0.3333333333333333,-2.4492935982947064e-16,1.0,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.537430036586509
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2019,12,1876.0,1452.0,350.0,71.0,1.5,3.0,0.1599147121535181,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,2,0.455,1,0,0.3333333333333333,-2.4492935982947064e-16,1.0,8.0,1626.1448412698412,1119.2869047619047,1684.125,7.537430036586509
C650_Link01,C65001,Lira - Corner Kilak,33.237418,2.405071,2020,1,1723.0,1125.0,501.0,90.0,3.0,6.0,0.3482298316889147,0.11,-6.53,ATC_permanent,North,C,2,2,4830.558157080972,4479.221944125746,8.2,0,0.455,1,1,0.4444444444444444,0.49999999999999994,0.8660254037844387,3.0,1626.1448412698412,1119.2869047619047,1684.125,7.452402451223638
